X,Y,Z,t
0.61,-0.242,0.389,12
0.997,0.643,0.177,17
1.38,0.958,-0.184,22
1.966,0.966,-0.441,7
2.425,1.248,-0.294,23
2.492,1.158,-0.195,20
2.071,0.663,0.065,7
1.174,0.7,0.61,23
-0.322,0.595,1.1,7
-1.565,0.812,1.094,23
-2.891,2.73,-0.635,7
-3.119,3.043,-2.571,22
-1.669,3.015,-2.486,18
0.565,2.575,-1.583,10
2.164,1.869,-0.976,20
2.292,0.752,-1.016,10
0.822,-0.219,-2.363,23
-2.707,2.112,-3.195,18
-5.884,4.314,-0.428,11
-6.778,3.159,2.165,20
-6.583,1.739,1.466,11
-4.787,-0.571,0.147,20
0.276,-1.272,-0.142,7
3.489,-0.145,0.147,23
5.243,1.178,0.132,20
4.374,-0.766,-0.156,7
1.558,-2.723,0.341,23
0.195,-2.658,0.548,7
0.072,-3.943,1.39,23
-0.486,-5.824,1.32,7
-0.678,-5.345,-0.19,22
-0.266,-5.673,0.517,10
0.174,-5.933,1.155,21
-0.015,-5.753,0.764,18
0.054,-5.729,0.377,11
0.152,-5.777,-0.349,19
0.344,-5.234,-1.555,12
1.378,-4.503,-3.124,20
2.378,-2.708,-5.742,19
2.933,0.664,-9.649,9
3.674,5.907,-10.305,23
3.927,11.246,-8.275,6
4.465,10.501,-6.516,23
1.467,6.244,-4.141,17
-1.023,-2.309,-1.21,11
-2.23,-4.732,1.151,22
-1.801,0.153,0.312,7
-0.69,4.24,6.314,21
-3.758,5.747,3.718,9
-4.52,0.449,6.173,22
-6.895,-5.077,4.107,10
-5.723,-3.604,1.697,18
-2.392,-1.037,6.354,22
-0.808,1.927,6.994,10
0.202,2.941,5.364,20
1.63,2.785,3.586,11
2.674,2.369,2.228,20
2.648,1.649,0.591,19
2.245,0.588,-0.88,11
2.193,-0.056,-0.344,20
1.284,-0.533,0.965,7
0.294,-1.618,0.8,23
-0.597,-1.835,0.202,9
-1.227,-1.514,0.079,18
-0.931,-1.121,0.14,23
-0.114,-1.009,0.367,7
0.517,-0.735,0.778,20
-0.086,-0.317,0.77,10
-0.663,-0.527,0.106,22
-0.252,-0.267,-0.489,10
0.152,-0.206,-0.682,21
0.205,-0.047,-0.407,17
0.633,-0.077,-0.09,11
1.363,-0.069,0.332,21
1.743,0.557,0.574,11
2.259,0.95,0.206,17
2.308,0.544,-0.227,11
2.284,0.628,-0.273,22
2.263,0.565,-0.28,20
2.657,1.508,-0.459,7
3.15,3.012,0.724,22
1.352,2.711,2.341,8
-3.023,0.923,1.451,23
-4.685,2.072,-2.382,19
-1.217,2.899,-3.833,10
2.213,2.264,-1.519,21
2.578,2.003,-1.16,7
1.493,0.906,-2.285,22
-1.897,0.85,-2.953,10
-5.154,2.73,-1.52,21
-6.983,3.802,1.803,17
-7.699,3.387,3.484,11
-7.101,0.945,2.274,21
-3.84,-1.872,-0.917,11
1.611,-1.719,-2.101,20
5.829,-1.134,-0.098,19
7.004,0.427,0.359,11
6.338,-0.822,0.943,20
2.705,-2.36,1.366,7
-1.323,-3.399,2.057,23
-2.397,-5.3,1.679,7
-1.985,-5.529,-0.384,23
-1.648,-4.941,-0.863,20
-0.863,-5.033,-0.294,7
-0.397,-5.219,0.183,23
-0.185,-4.939,0.061,7
-0.339,-4.652,0.158,21
-0.408,-4.462,0.073,11
0.218,-4.326,-0.726,19
1.023,-3.583,-1.894,12
1.403,-1.432,-4.153,20
2.022,2.468,-8.116,19
3.267,8.496,-8.959,11
5.595,10.818,-8.684,20
5.656,9.529,-7.022,18
1.505,2.888,-3.39,12
-1.506,-4.157,-0.43,20
-2.183,-5.81,1.749,7
-1.275,-0.851,1.195,23
-1.285,3.819,6.316,7
-2.881,7.298,3.96,23
-3.42,4.741,3.84,19
-7.25,-3.8,3.766,10
-5.421,-4.799,-0.057,21
-2.087,-1.94,3.395,7
-0.706,0.046,5.159,22
0.536,0.8,4.126,10
2.275,0.547,3.437,21
3.013,1.941,3.404,17
2.574,2.781,2.029,12
1.523,2.055,0.068,20
0.544,0.918,-0.834,11
1.627,-1.034,-0.372,20
1.016,-0.414,0.526,19
0.052,-0.958,0.715,11
-0.297,-1.483,0.23,20
-0.819,-1.231,-0.102,7
-0.909,-1.453,-0.092,23
-1.025,-1.618,0.433,7
-0.922,-1.146,0.769,23
-0.796,-0.342,0.451,18
-0.095,-0.376,0.337,11
0.741,-0.373,0.062,18
0.494,0.146,0.021,10
0.72,0.028,-0.084,22
1.338,-0.319,-0.11,10
1.894,-0.149,0.038,21
2.014,0.486,-0.068,17
1.572,0.954,-0.682,12
1.035,1.307,-1.234,20
0.449,1.107,-0.8,11
0.438,1.169,0.037,20
0.567,1.603,0.206,7
0.545,1.615,0.461,23
-1.302,1.04,1.828,20
-2.792,1.281,1.37,7
-1.961,0.808,-1.214,21
0.785,0.934,-1.403,9
3.499,1.323,-0.263,23
3.873,1.605,-1.374,18
2.969,1.547,-4.202,10
-1.154,1.082,-5.747,21
-6.451,3.663,-2.379,8
-9.426,4.469,3.788,20
-8.621,3.677,6.167,11
-4.898,0.483,4.171,21
0.59,-0.909,-1.417,11
4.151,-1.508,-3.068,20
6.839,-0.737,-1.175,19
6.776,-0.835,-1.816,11
2.34,-2.717,-0.531,20
-0.582,-3.445,1.417,7
-1.076,-3.307,1.345,21
-1.244,-3.321,1.072,11
-1.223,-3.368,0.379,21
-0.894,-3.514,-0.106,19
-0.494,-3.645,-0.234,10
-0.375,-3.246,-0.245,20
-0.51,-2.956,-0.255,10
-0.735,-2.971,-0.195,18
-0.972,-2.915,0.272,23
-0.702,-2.451,0.452,7
-0.046,-1.827,0.062,22
0.303,-0.954,-0.668,10
0.479,0.347,-1.807,21
0.914,1.622,-3.281,18
2.374,3.046,-5.229,11
3.964,6.775,-6.257,20
5.946,9.476,-6.287,9
5.593,7.701,-4.313,19
1.172,-0.55,-1.641,12
-0.806,-6.287,-1.753,21
0.032,-8.002,0.766,20
-1.246,-6.271,3.482,7
-1.707,-2.645,6.202,22
-3.502,1.86,7.133,8
-4.358,4.501,3.179,23
-3.095,9.222,-3.826,7
0.386,8.438,-2.409,22
1.209,2.112,-0.513,10
-0.256,-2.132,0.33,21
-1.437,-3.332,0.78,19
-2.362,-4.275,0.977,9
-2.677,-4.502,0.845,21
-2.444,-3.742,0.933,11
-1.131,-1.919,1.184,20
0.671,0.064,1.342,17
2.534,2.333,2.173,13
3.729,3.962,2.404,20
3.632,3.117,1.715,7
2.131,1.116,1.13,23
0.642,-0.236,1.499,20
-0.49,-0.626,1.694,7
-1.096,-0.701,1.283,21
-1.503,-0.355,0.672,11
-1.525,-0.182,0.364,20
-1.58,0.008,0.293,10
-1.525,-0.026,0.16,18
-1.476,-0.162,0.006,23
-1.466,-0.352,0.005,7
-1.389,-0.42,0.212,21
-1.077,-0.206,0.397,11
-0.797,-0.082,0.495,20
-0.51,0.029,0.446,11
-0.115,0.06,0.298,20
0.241,0.054,0.233,20
0.527,0.118,0.21,9
0.646,0.209,0.258,19
0.616,0.223,0.336,11
0.52,0.166,0.267,21
0.434,0.149,0.034,8
0.287,0.238,-0.244,22
0.224,0.386,-0.496,19
0.201,0.175,-0.687,10
0.457,0.227,-0.446,21
0.652,0.411,-0.022,7
0.725,0.266,0.289,21
0.377,0.067,0.433,11
-0.384,-0.18,0.493,21
-1.07,-0.265,0.237,17
-1.376,-0.273,-0.303,11
-0.928,-0.177,-0.962,19
-0.077,0.15,-1.039,13
0.723,0.79,-0.176,20
1.03,0.815,1.082,20
0.306,0.009,1.801,8
-1.241,-0.68,1.793,22
-1.875,1.007,1.338,7
1.414,3.526,-0.105,23
1.894,1.347,-0.922,7
0.463,-0.408,-1.209,23
-0.651,-1.229,-1.295,19
-1.034,-1.485,-0.889,10
-0.414,-1.509,-0.559,21
0.213,-1.082,-0.676,7
0.64,-0.698,-1.056,22
0.783,-0.352,-1.054,10
0.325,0.061,-1.224,21
0.258,0.503,-1.722,18
-0.663,0.246,-1.274,11
-1.045,0.325,-0.699,20
-1.423,0.706,-0.215,11
-1.729,0.67,-0.056,20
-1.246,0.43,0.053,20
-0.018,0.146,0.254,8
0.121,-0.385,-0.081,21
-0.235,-0.898,-0.176,10
-0.108,-1.153,-0.262,19
-0.132,-1.451,-0.373,9
0.363,-1.272,-0.612,24
0.603,-1.041,-0.757,19
0.37,-1.075,-0.613,7
0.161,-1.036,-0.448,23
0.041,-0.967,-0.196,7
-0.169,-0.87,0.098,22
-0.29,-0.611,0.226,10
-0.261,-0.17,0.135,18
-0.235,0.259,-0.119,22
-0.142,0.509,-0.486,10
-0.335,0.562,-0.783,20
-0.439,0.609,-1.187,11
-0.533,1.031,-1.413,20
-0.618,1.1,-1.237,7
-0.418,1.541,-1.699,23
-0.066,1.629,-1.84,20
0.698,1.742,-1.966,7
1.628,1.36,-2.183,23
0.845,-0.326,0.413,7
-0.928,-1.879,2.165,23
-1.283,-1.519,2.327,20
-1.052,-0.815,1.577,7
-0.188,-0.492,1.247,23
0.14,-0.236,0.709,7
0.781,0.441,0.638,22
1.358,0.57,0.85,10
1.429,0.237,0.972,21
0.734,0.006,0.943,18
-0.062,0.109,0.159,9
-0.435,0.132,-0.304,22
-0.529,-0.087,-0.032,11
-0.304,-0.181,0.281,20
0.105,-0.094,0.046,7
-0.112,-0.395,-0.061,21
-0.928,-0.666,0.392,21
-0.663,0.986,0.801,8
-0.803,0.922,0.824,23
-0.447,0.726,0.569,7
-0.092,-0.035,0.237,23
0.02,-0.79,0.075,7
0.19,-0.746,0.171,22
0.378,-0.361,0.361,21
0.443,0.123,0.566,7
0.365,0.421,0.613,22
0.19,0.447,0.586,10
0.0,0.196,0.458,20
-0.173,-0.064,0.274,11
-0.328,-0.058,0.143,20
-0.398,0.051,-0.042,20
-0.393,0.08,-0.176,8
-0.319,0.037,-0.055,18
-0.322,-0.103,0.191,12
-0.22,-0.162,0.379,20
-0.095,-0.077,0.375,19
0.017,0.0,0.234,11
0.257,0.034,0.073,22
0.438,0.065,-0.037,7
0.704,0.299,-0.068,23
0.841,0.235,0.042,7
0.343,0.142,0.348,22
-0.104,-0.181,0.244,10
-0.128,-0.301,0.013,21
-0.012,-0.167,-0.022,17
-0.045,0.09,-0.054,12
-0.041,0.15,-0.118,19
0.066,0.031,-0.106,12
0.128,-0.074,-0.026,20
0.046,-0.136,0.079,19
0.007,-0.122,0.105,11
0.006,-0.006,0.095,20
-0.062,0.062,0.051,7
-0.263,0.194,-0.022,23
-0.34,0.071,-0.089,20
-0.306,-0.039,-0.08,7
-0.275,-0.069,-0.003,23
-0.213,-0.062,0.065,7
-0.123,-0.021,0.059,23
0.026,-0.019,0.087,7
0.162,0.016,0.044,20
0.18,0.049,0.005,12
0.127,0.044,0.073,21
0.08,0.005,0.066,17
0.038,-0.063,0.059,12
0.034,-0.023,0.088,19
0.03,0.048,0.01,31
0.096,0.043,0.044,21
0.121,-0.064,0.074,9
0.143,-0.057,0.101,22
0.163,-0.052,0.159,6
0.182,-0.012,0.178,23
0.163,0.023,0.229,8
0.078,0.02,0.068,22
0.139,0.018,-0.007,19
0.194,-0.017,0.028,10
0.209,-0.05,0.059,21
0.154,-0.045,0.053,7
0.035,0.028,0.151,20
-0.002,0.025,0.205,11
0.066,0.022,0.185,21
0.128,0.02,0.132,18
0.15,0.018,0.084,10
0.066,-0.017,0.11,20
0.025,-0.016,0.168,12
-0.011,-0.014,0.254,21
-0.045,0.021,0.194,29
-0.006,0.019,0.209,31
0.029,-0.017,0.223,19
0.095,-0.015,0.201,8
0.085,0.02,0.18,23
0.111,-0.015,0.059,19
0.169,-0.014,0.019,10
0.186,-0.047,0.086,21
0.133,0.06,0.077,7
0.223,0.02,-0.033,22
0.235,0.087,0.073,10
0.177,0.112,0.031,21
0.194,0.067,-0.213,17
0.209,-0.008,-0.191,12
0.119,0.061,0.172,20
0.038,0.02,0.361,11
0.069,-0.119,0.394,20
0.234,-0.072,0.32,19
0.28,0.037,0.254,11
0.286,0.0,0.194,20
0.292,-0.034,0.174,7
0.228,-0.065,0.26,23
0.205,-0.093,0.441,7
0.219,-0.084,0.535,23
0.197,0.027,0.585,19
0.143,-0.009,0.457,8
0.129,0.025,0.377,23
0.116,0.023,0.443,7
0.104,-0.013,0.433,22
0.059,-0.012,0.321,10
-0.015,-0.045,0.288,21
-0.117,0.027,0.397,17
-0.208,0.059,0.323,12
-0.256,0.122,0.118,20
-0.231,0.075,-0.099,11
-0.07,0.033,-0.02,20
0.247,-0.038,0.188,18
0.532,-0.138,0.307,12
0.789,-0.262,0.345,20
1.055,-0.063,0.379,7
1.053,-0.091,0.341,23
1.12,-0.013,0.169,7
0.629,-0.012,0.152,22
-0.054,-0.045,-0.172,21
-0.566,0.096,-0.052,7
-0.612,0.087,-0.046,23
-0.792,0.181,-0.111,7
-0.92,-0.043,-0.479,22
-0.69,-0.176,-0.5,10
-0.311,-0.262,-0.381,21
0.202,-0.339,-0.239,18
0.527,-0.236,-0.043,10
0.681,-0.109,-0.245,21
0.647,-0.098,-0.6,11
0.548,-0.157,-0.781,20
0.424,-0.279,-0.6,19
0.278,-0.32,-0.092,11
0.181,-0.254,0.296,17
0.129,-0.021,0.404,11
0.116,0.014,0.26,22
-0.067,0.013,0.062,7
-0.198,0.011,-0.116,23
-0.247,0.01,-0.208,19
-0.223,-0.024,-0.049,10
-0.131,0.012,0.231,21
-0.084,0.217,0.311,7
-0.11,0.368,0.108,22
0.176,-0.22,-0.04,10
0.193,-0.232,0.446,21
0.07,0.066,1.297,17
0.339,0.852,1.788,12
0.615,1.663,1.402,20
0.967,2.29,0.642,11
1.56,2.785,0.405,20
1.576,2.679,0.571,7
-0.235,2.135,1.273,23
-2.384,1.301,1.214,20
-3.042,0.619,0.162,7
-2.91,-0.097,-0.612,23
-1.343,-0.88,-1.068,7
0.445,-1.447,-1.547,23
0.745,-1.268,-2.151,19
0.05,-0.762,-2.453,8
-0.368,-0.375,-2.035,20
-0.538,-0.2,-0.866,11
-0.415,0.13,0.53,21
-0.235,0.013,1.201,10
0.132,0.425,0.46,21
0.394,0.486,-0.757,18
0.527,0.093,-1.681,11
0.785,-0.191,-1.892,20
0.775,-0.069,-0.979,11
0.594,-0.131,-0.261,20
0.604,-0.324,-0.303,7
0.785,-0.568,-0.411,23
1.051,-0.614,-0.335,20
1.394,-0.898,-0.646,7
1.082,-1.153,-0.409,23
0.491,-1.52,-0.024,7
-0.178,-2.092,-0.056,23
-0.367,-2.262,-0.326,7
-0.571,-2.277,-0.19,22
-0.617,-2.325,-0.136,21
-0.314,-2.265,-0.192,7
-0.076,-2.004,-0.483,21
0.275,-1.734,-1.02,13
0.558,-1.595,-1.436,17
0.64,-1.367,-1.947,12
0.438,-0.472,-2.614,20
0.601,1.091,-3.352,19
1.334,3.016,-3.534,11
1.476,4.404,-3.319,20
1.329,4.757,-3.676,7
0.748,2.798,-2.412,23
-0.223,-1.204,-0.964,17
-0.442,-4.152,-1.006,11
-0.018,-4.599,-0.388,22
-0.878,-2.311,0.719,7
-1.411,0.677,1.647,23
-1.373,2.988,1.758,7
-1.719,4.31,0.168,22
-1.685,6.499,-3.088,10
1.276,3.953,1.046,21
0.458,-0.165,6.079,18
-2.207,-2.7,3.954,11
-3.331,-3.05,0.318,20
-2.342,-2.228,-0.506,11
-1.177,-1.798,0.75,20
-0.129,-1.308,1.985,18
0.676,0.132,2.855,12
1.229,1.291,3.052,20
1.313,1.61,2.333,7
0.837,1.38,1.342,23
0.788,1.104,0.69,20
0.985,0.545,0.552,7
0.541,-0.094,0.531,21
-0.029,-0.464,0.582,11
-0.198,-0.28,0.661,21
0.027,0.092,0.733,7
-0.112,0.048,0.867,21
-0.204,-0.128,0.883,11
-0.253,0.229,0.657,20
-0.503,0.344,0.315,20
-0.487,0.344,0.111,8
-0.508,0.206,0.1,23
-0.664,-0.055,0.056,8
-0.597,-0.394,0.085,20
-0.469,-0.596,0.283,11
-0.318,-0.502,0.496,21
-0.252,-0.142,0.481,20
-0.227,0.182,0.329,7
-0.066,0.198,0.158,23
0.043,0.04,0.073,20
0.073,0.036,-0.036,7
-0.002,0.136,-0.067,21
-0.105,0.191,-0.026,10
-0.129,0.241,-0.023,21
-0.047,0.251,0.047,10
0.094,0.123,0.215,18
0.188,-0.061,0.297,23
0.204,-0.124,0.198,7
0.149,-0.008,0.075,21
0.134,0.164,-0.07,11
0.052,0.217,-0.27,21
-0.022,0.126,-0.38,8
0.014,-0.023,-0.411,22
0.22,-0.159,-0.336,19
0.163,-0.143,-0.268,9
-0.025,-0.06,-0.275,21
-0.16,0.014,-0.248,8
-0.075,-0.055,-0.223,21
0.207,-0.084,-0.235,9
0.497,-0.11,-0.349,22
0.723,0.003,-0.487,21
0.823,0.141,-0.473,7
0.844,0.161,-0.563,20
0.794,0.111,-0.679,11
0.715,-0.003,-0.611,21
0.574,-0.106,-0.412,10
0.379,-0.13,-0.198,21
0.237,-0.255,-0.179,18
0.248,-0.367,-0.402,11
0.292,-0.365,-0.741,20
0.435,-0.397,-0.943,11
0.461,-0.357,-0.917,20
0.484,-0.046,-0.791,19
0.332,0.234,-0.643,11
-0.045,0.348,-0.303,20
-0.627,0.348,0.106,7
-1.116,0.141,0.164,23
-1.59,-0.079,0.079,7
-1.879,-0.071,-0.135,23
-1.933,0.245,-0.294,19
-1.843,0.6,-0.471,8
-1.555,0.781,-0.665,23
-0.986,0.806,-0.771,7
-0.611,0.726,-0.66,22
-0.343,0.584,-0.421,10
-0.102,0.284,-0.207,21
0.114,0.083,-0.22,18
0.378,-0.096,-0.336,11
0.444,-0.535,-0.303,20
0.055,-0.826,-0.307,11
-0.26,-0.709,-0.448,20
-0.2,-0.569,-0.679,19
0.095,-0.478,-0.956,11
0.155,-0.361,-1.102,20
0.07,-0.325,-1.06,7
0.167,-0.223,-0.816,23
0.184,-0.132,-0.528,7
0.235,-0.015,-0.51,23
0.418,0.089,-0.665,18
0.618,0.045,-0.806,10
0.625,-0.165,-0.932,21
0.7,-0.321,-1.011,10
0.837,-0.392,-0.944,18
0.891,-0.525,-0.815,10
0.63,-0.749,-0.768,23
0.739,-0.88,-0.76,18
0.803,-0.861,-0.65,11
0.619,-0.844,-0.688,20
0.557,-0.898,-0.585,11
0.295,-1.015,-0.492,20
0.093,-0.982,-0.718,19
0.014,-0.953,-1.06,11
0.047,-0.961,-1.264,20
-0.06,-0.761,-1.483,7
-0.295,-0.582,-1.472,23
-0.335,-0.592,-1.222,7
-0.404,-0.706,-1.099,23
-0.571,-0.773,-1.196,19
-0.583,-0.661,-1.352,8
-0.628,-0.354,-1.321,23
-0.462,-0.353,-1.051,7
-0.519,-0.455,-0.808,22
-0.674,-0.582,-0.83,10
-0.985,-0.765,-0.954,21
-1.025,-1.275,-0.652,18
-1.336,-1.561,-0.276,11
-1.754,-1.163,-0.076,20
-2.785,1.09,-0.723,11
-2.645,5.221,-2.271,20
-1.484,9.181,-1.596,16
-1.059,8.849,-1.988,12
1.114,1.448,0.347,19
-0.755,-4.488,5.208,10
-2.265,-5.177,3.86,21
0.133,-3.694,3.405,9
2.084,-1.876,4.478,20
1.945,-0.689,5.34,14
1.406,0.965,5.116,18
1.506,2.075,3.915,20
1.976,2.867,2.145,11
2.399,2.581,0.448,18
2.263,1.702,0.127,10
0.933,0.153,1.08,23
0.219,-0.896,1.833,18
-0.181,-0.979,1.719,10
-0.197,-0.777,1.375,18
0.235,-0.458,1.237,14
0.522,-0.171,1.079,17
0.435,0.259,0.936,11
0.564,0.474,0.636,19
0.818,0.427,0.262,22
0.598,0.212,0.132,8
0.4,-0.119,0.119,20
0.153,-0.038,0.486,11
0.069,0.034,0.61,21
0.165,-0.141,0.549,7
0.39,-0.196,0.563,22
0.455,0.03,0.679,20
0.168,0.165,0.646,10
0.151,0.079,0.409,19
-0.208,-0.238,0.402,9
-0.532,-0.318,0.327,24
-0.513,-0.251,0.295,18
-0.427,0.083,0.231,10
-0.04,0.006,0.104,21
0.136,-0.408,0.197,8
0.157,-0.367,0.212,19
0.072,0.152,0.018,12
-0.003,0.791,-0.121,21
0.582,1.229,0.063,20
1.386,1.348,0.677,7
1.833,1.213,1.299,23
1.96,1.161,1.858,7
2.454,1.217,0.707,23
3.07,0.75,-1.672,7
1.729,0.813,-3.401,22
-0.029,1.801,-3.854,10
0.283,2.344,-1.641,21
0.048,2.386,1.28,17
0.871,2.147,1.393,12
1.128,0.967,-0.71,20
0.016,-0.473,-1.674,11
-1.571,-1.253,-1.782,20
-3.138,-1.231,-1.087,17
-4.858,1.408,-0.392,11
-6.51,4.749,1.094,19
-6.927,4.584,2.192,10
-4.718,-0.183,0.524,21
-0.316,-2.268,-0.837,10
3.852,-1.868,-0.788,21
6.26,-1.509,-0.192,19
7.288,-0.979,-0.138,9
5.353,-1.433,1.461,23
1.646,-1.565,2.039,7
-0.759,-1.684,0.904,22
-1.51,-1.861,0.951,10
-1.463,-2.743,1.097,19
-0.834,-3.986,0.333,19
-0.44,-3.691,-0.389,12
-0.189,-2.666,-0.695,20
-0.274,-3.02,-0.867,11
-0.936,-3.235,-0.711,20
-1.532,-2.981,-0.261,19
-1.172,-2.821,-0.097,11
-0.399,-2.573,-0.57,20
0.364,-2.178,-1.409,7
1.293,-1.27,-2.475,23
1.68,0.683,-3.641,9
2.098,4.235,-5.138,18
3.233,8.914,-8.107,22
3.772,7.333,-7.399,10
2.498,0.428,-2.281,21
1.145,-4.647,0.877,7
-0.589,-3.907,2.065,20
-0.668,1.172,4.237,12
-1.36,6.536,5.261,21
-1.155,8.744,1.391,17
-1.074,2.353,2.976,12
-5.0,-3.983,0.816,20
-4.017,-5.205,-2.057,11
-1.857,-4.443,2.871,20
-0.361,-2.413,4.859,18
0.605,-0.655,5.683,10
0.923,1.203,4.874,21
0.521,3.013,3.076,10
0.848,3.401,0.01,19
2.418,1.889,-3.127,9
2.038,0.493,-2.125,23
0.903,0.099,0.155,20
-0.462,-0.151,1.071,7
-1.519,-1.032,0.929,23
-2.056,-1.446,0.181,7
-2.437,-1.095,0.094,22
-1.71,-1.158,-0.225,10
-0.988,-1.559,0.141,21
-1.061,-1.506,0.748,18
-1.127,-0.804,0.983,11
-1.187,0.137,0.609,20
-1.068,0.123,0.514,11
-0.617,-0.233,0.428,20
-0.038,-0.209,0.488,21
0.62,0.328,0.508,7
1.179,1.157,0.078,23
2.164,1.455,-0.722,6
3.499,0.93,-1.304,23
4.597,0.63,-1.139,7
3.896,0.567,-0.439,23
2.541,0.648,-0.533,19
0.597,1.342,-1.273,8
-2.013,2.345,-1.559,23
-2.811,2.973,-1.61,7
-1.22,2.813,-1.035,22
-0.546,2.049,-1.966,10
-1.388,1.982,-0.494,18
-2.387,0.681,0.589,22
-3.458,0.44,0.737,10
-4.595,2.12,1.146,20
-5.652,3.77,1.41,11
-5.328,2.565,0.304,20
-3.485,-1.104,-1.346,19
1.241,-1.2,-2.383,11
3.737,-0.528,-0.8,20
4.156,-1.475,0.244,7
4.809,-0.604,0.357,22
3.639,-1.233,0.218,8
0.896,-3.316,1.3,23
-1.02,-2.915,1.652,19
-1.366,-3.106,1.211,10
-1.367,-3.52,0.607,21
-1.162,-3.995,-0.211,7
-0.942,-4.216,-0.776,21
-0.675,-3.553,-0.836,11
-0.263,-3.543,-0.856,20
-0.03,-3.568,-0.736,11
0.283,-3.521,-0.697,20
0.84,-3.134,-0.661,19
1.411,-2.269,-0.906,11
1.891,-1.284,-1.504,20
2.253,0.498,-2.733,7
3.131,3.207,-4.839,23
4.404,6.678,-6.94,20
5.963,9.424,-7.625,7
6.332,7.895,-5.794,23
2.975,2.348,-1.629,7
0.057,-3.264,0.567,20
-1.464,-7.42,0.752,11
-3.076,-7.229,0.676,21
-3.975,-3.576,1.402,21
-3.233,0.849,1.158,7
-2.048,6.591,-0.301,22
0.121,9.517,-1.478,10
-0.476,7.772,4.082,20
-5.876,-2.14,3.57,11
-7.288,-6.408,0.11,20
-4.387,-4.905,2.512,19
-2.086,-2.863,5.985,11
-1.188,-1.508,7.799,20
0.757,0.538,6.985,7
2.991,2.415,6.08,23
4.209,4.276,3.058,20
3.512,3.538,-0.625,7
2.471,1.771,-2.287,23
1.914,-0.026,-1.23,7
0.861,-0.54,0.65,23
-0.293,-1.038,1.516,7
-0.574,-1.141,1.261,22
-0.586,-0.958,0.893,21
-0.527,-1.172,0.769,7
0.111,-1.124,0.796,21
0.238,-0.736,0.82,10
-0.061,-0.179,0.324,22
-0.124,-0.127,-0.156,18
0.025,0.023,-0.485,11
0.195,0.158,-0.781,20
-0.065,-0.063,-0.565,11
0.044,-0.195,-0.164,20
0.35,-0.21,0.093,7
0.763,-0.051,0.256,21
1.238,0.332,-0.044,11
1.459,0.782,-0.385,21
1.934,0.876,-0.691,18
2.189,0.926,-0.449,10
2.315,0.834,0.215,21
2.29,1.095,0.538,10
1.371,1.434,0.588,18
-0.558,0.67,0.391,20
-2.812,0.637,-0.716,10
-4.185,1.849,-2.885,22
-2.595,1.974,-3.183,10
0.422,1.432,-0.968,21
2.31,0.875,-0.147,8
3.355,0.615,-0.994,20
1.709,2.002,-2.757,21
-2.494,3.387,-2.653,11
-5.796,4.91,0.886,20
-7.009,4.833,3.763,7
-7.515,3.039,3.938,23
-6.039,-0.746,1.51,20
-3.332,-2.395,-2.329,7
2.172,-1.604,-2.544,22
5.057,-0.65,-1.256,8
5.379,-0.689,0.696,23
4.772,-2.999,1.454,7
1.847,-3.112,0.929,22
-0.405,-2.801,0.112,10
-1.778,-4.762,1.239,21
-1.669,-5.803,0.322,18
-1.468,-4.809,-0.537,11
-0.632,-4.224,-0.586,20
0.189,-4.491,0.023,11
0.205,-4.594,0.055,20
0.046,-4.341,-0.191,18
0.214,-4.114,-0.654,11
0.675,-3.53,-1.52,21
1.814,-2.522,-2.954,7
2.943,-0.339,-5.382,23
3.579,2.969,-9.015,20
4.014,7.464,-10.493,7
6.164,10.614,-7.202,21
4.513,7.829,-4.827,10
0.787,0.943,-1.242,21
-3.532,-3.356,1.088,10
-4.661,-1.745,1.083,18
-5.332,2.704,-1.61,23
-5.109,4.502,-2.242,7
-1.633,2.431,3.153,22
-0.987,-3.327,12.111,8
-3.75,-4.684,8.556,23
-2.41,-2.698,6.838,8
-0.652,0.432,6.741,23
0.481,2.63,4.549,18
1.674,4.608,1.267,9
3.093,3.699,0.623,23
2.404,1.674,1.009,6
-0.042,-0.216,1.563,23
-0.693,-0.85,1.235,7
-0.934,0.2,0.249,20
-0.495,0.49,-0.395,23
-0.446,-0.006,-0.321,7
-0.746,-1.281,0.261,22
-0.568,-2.153,0.511,10
0.143,-1.8,0.529,20
0.404,-1.378,0.51,10
0.364,-0.93,0.356,21
0.431,-0.354,0.389,17
0.87,-0.112,0.143,12
1.542,-0.135,-0.215,20
1.56,-0.087,-0.228,11
1.163,0.093,-0.101,20
0.529,0.221,0.252,17
0.338,0.303,0.503,11
0.373,0.41,0.763,21
0.37,0.611,0.445,8
0.333,0.515,-0.184,23
0.231,0.05,-0.752,7
0.173,-0.058,-1.022,23
0.122,-0.535,-0.161,19
0.04,-1.033,1.44,10
0.347,-0.998,2.055,21
0.795,-0.174,0.746,7
0.543,0.049,-0.707,22
0.109,0.044,-1.119,10
-0.763,0.143,-1.627,21
-1.79,1.577,-2.637,17
-1.852,3.488,-2.58,12
-0.667,5.138,-1.391,20
0.433,4.314,-0.528,11
-0.195,2.4,-0.992,20
-0.969,0.298,-1.72,19
-1.251,-0.73,-3.065,11
-1.953,-0.347,-3.034,20
-3.792,0.376,0.509,7
-5.206,-0.143,3.561,22
-5.237,-1.094,3.377,8
-3.127,-2.433,1.488,23
-0.78,-2.948,-0.108,19
1.469,-3.101,-1.2,8
1.805,-2.688,-1.356,23
0.935,-1.798,-0.703,7
