"pp" "gender" "hasKids" "userPref" "prediction.before" "prediction.after" "prediction.avg" "role" "userPref01" "prediction.before01" "prediction.after01" "prediction.avg1"
"767" 192 "male" "no" 4.97 -31.7928820930334 -2.44575111442373 -18.1585255418222 "parent" 1 0 0 0
"768" 192 "male" "no" 0.0300000000000002 -47.7036023304472 8.1739867797875 -38.500680004774 "parent" 1 0 1 0
"771" 193 "male" "no" -1.49 -14.8587184554509 23.5016541949382 17.5878911235807 "parent" 0 0 1 1
"775" 194 "male" "no" -2 -3.03668662860072 -44.7904343501183 -19.4075588379462 "parent" 0 0 0 0
"777" 195 "female" "no" 0.94 -51.9502249548875 3.97958111079394 -34.0684575346922 "parent" 1 0 1 0
"778" 195 "female" "no" 1.07 -7.82398391143904 -52.3372218842214 -32.8459900733071 "parent" 1 0 0 0
"779" 195 "female" "no" -0.85 -14.7529122677015 0.245099331620793 -10.5683959218916 "child" 0 0 1 0
"780" 195 "female" "no" 1.51 -15.4286094933165 -53.6917022339814 -32.2688195665355 "child" 1 0 0 0
"781" 196 "male" "yes" -3.98 -108.13289639773 -99.4016406971335 -91.0313316679528 "parent" 0 0 0 0
"784" 196 "male" "yes" 4.73 35.2025302571614 52.4554232960235 32.4499614791759 "parent" 1 1 1 1
"785" 197 "female" "no" -2.47 4.33808880122125 27.6081945347861 9.07379968245746 "child" 0 1 1 1
"786" 197 "female" "no" 2.59 -23.1476506438812 -15.2122074478268 -32.3763795523144 "child" 1 0 0 0
"787" 197 "female" "no" 4.81 30.8774537626183 16.3417738974885 18.6359323709793 "parent" 1 1 1 1
"788" 197 "female" "no" 0.0199999999999996 10.7788928638855 1.43415159138664 2.58312608824868 "child" 1 1 1 1
"789" 198 "male" "no" -5 -6.88341601337363 13.329214330309 9.12964963206399 "parent" 0 0 1 1
"790" 198 "male" "no" -0.00999999999999979 -4.39654273473586 -12.1596930816644 -13.3502151925148 "parent" 0 0 0 0
"791" 198 "male" "no" 0.0300000000000002 19.6292396579589 0.974230605480393 -7.40060187268045 "child" 1 1 1 0
"792" 198 "male" "no" -0.00999999999999979 -2.91302541448865 2.56262796887637 1.37582891003729 "parent" 0 0 1 1
"794" 199 "female" "yes" 3.64 -13.8621835487758 -26.8778385954243 -20.8282824222556 "child" 1 0 0 0
"795" 199 "female" "yes" 3.75 -16.8732540508413 -20.200237300779 -15.4424408331848 "child" 1 0 0 0
"796" 199 "female" "yes" 3.45 -2.42923910362034 -7.17010314719223 -2.27783033115676 "child" 1 0 0 0
"797" 200 "male" "yes" 0.98 6.57747231530065 38.6843411234515 36.6718757098933 "parent" 1 1 1 1
"798" 200 "male" "yes" 2.68 -15.6036609363084 23.5315351555866 8.55408165056861 "parent" 1 0 1 1
"799" 200 "male" "yes" 3.41 0.489449572870022 -40.0074678702241 -21.6943297685889 "parent" 1 1 0 0
"800" 200 "male" "yes" 1.92 -39.4526487419837 26.1983175685442 -9.33036574196356 "parent" 1 0 1 0
"803" 201 "male" "yes" 2.52 89.4860579413158 53.1399042506409 74.2186685491097 "parent" 1 1 1 1
"805" 202 "male" "no" 3.49 89.9888003368525 40.4477063523535 68.4811557402389 "child" 1 1 1 1
"807" 202 "male" "no" -3.45 -47.8677396075301 15.883775765332 -17.5216634303503 "child" 0 0 1 0
"808" 202 "male" "no" 1.7 92.9207336014383 65.5761883967658 89.7820347876696 "child" 1 1 1 1
"810" 203 "male" "no" 5 46.6533958396758 30.2476807591626 45.6928923879851 "child" 1 1 1 1
"811" 203 "male" "no" 5 9.36021014352949 4.29181015864548 10.4358011881035 "child" 1 1 1 1
"814" 204 "female" "yes" -3.79 -4.21404176968881 -0.480212323796216 -3.48568676594083 "child" 0 0 0 0
"815" 204 "female" "yes" 3.12 23.349966063821 -7.40757042372224 -8.37708755411916 "child" 1 1 0 0
"816" 204 "female" "yes" 4.15 12.3835039298529 5.103996435165 7.52140064153919 "child" 1 1 1 1
"818" 205 "female" "no" 1.01 19.8789459164385 39.5427468504757 37.8087599780456 "parent" 1 1 1 1
"820" 205 "female" "no" 5 7.64361340731312 0.269646488822204 1.64152376791525 "child" 1 1 1 1
"821" 206 "male" "no" 5 -32.1872608352074 -29.0218048768003 -28.7216356377469 "parent" 1 0 0 0
"823" 206 "male" "no" 5 48.9034337621376 89.6906994077163 74.3919544385737 "child" 1 1 1 1
"827" 207 "female" "yes" -4.54 47.2568345250375 -11.4010980799985 24.0764752857832 "parent" 0 1 0 1
"829" 208 "male" "yes" 3.05 32.4251263954921 -27.4661354757438 8.07822631908208 "parent" 1 1 0 1
"830" 208 "male" "yes" -0.0300000000000002 33.8437736864121 20.3089982999583 25.1393882431006 "child" 0 1 1 1
"831" 208 "male" "yes" -2.39 -11.0609002468903 -25.8463122035674 -4.72467743777331 "parent" 0 0 0 0
"832" 208 "male" "yes" 0.0599999999999996 15.6977936649304 12.3570688273752 20.0840873374199 "parent" 1 1 1 1
"833" 209 "male" "yes" -1.31 26.0175134615273 -46.0791159560084 21.2311987083983 "child" 0 1 0 1
"834" 209 "male" "yes" 0.2 -26.9905771525092 -105.154049155436 8.57031493519688 "child" 1 0 0 1
"835" 209 "male" "yes" -4.47 31.9681913496373 -28.3900020144238 28.3720942108023 "parent" 0 1 0 1
"836" 209 "male" "yes" 1.59 32.7022832726398 -47.6938438838073 22.8848625166757 "parent" 1 1 0 1
"840" 210 "male" "no" 2.05 8.11070968763642 6.88785399021553 9.81511020146356 "parent" 1 1 1 1
"841" 211 "male" "yes" -0.0199999999999996 46.9453985535738 -47.7657893337273 -9.05361264298043 "parent" 0 1 0 0
"842" 211 "male" "yes" 4.89 86.4313128734442 -76.4107605101444 26.2273063143814 "child" 1 1 0 1
"843" 211 "male" "yes" 4.87 -23.5909946042269 -26.8516731616196 -20.6044902645442 "child" 1 0 0 0
"844" 211 "male" "yes" 4.94 -82.2379066945505 49.4572997484625 -34.3875786793657 "parent" 1 0 1 0
"845" 212 "female" "no" -3.33 19.0494506387273 32.7925429595377 24.2538388114934 "child" 0 1 1 1
"846" 212 "female" "no" 3.77 50.2432072319349 31.2167090293931 42.5299162283158 "child" 1 1 1 1
"847" 212 "female" "no" 4.01 46.0557468909305 64.6348322496473 53.6287889242554 "parent" 1 1 1 1
"848" 212 "female" "no" -3.93 -16.6851930120934 7.97945402535524 -4.87368048034415 "parent" 0 0 1 0
"849" 213 "female" "yes" 2.54 -5.9068555007422 -20.8253941297072 -22.8948943410391 "child" 1 0 0 0
"850" 213 "female" "yes" 3.42 -88.1808043013167 -55.3703032665808 -67.1000016935769 "child" 1 0 0 0
"851" 213 "female" "yes" 4.27 34.4037965809691 34.0986921259034 24.3810240195135 "parent" 1 1 1 1
"852" 213 "female" "yes" -4.48 45.3333711279322 22.8158973734117 21.6683732153229 "parent" 0 1 1 1
"854" 214 "female" "no" 2.77 -5.7890145384323 -42.0092833450865 -43.4001441745248 "child" 1 0 0 0
"857" 215 "female" "yes" 4.99 5.70804883515244 -22.1095618468764 11.2459753422471 "child" 1 1 0 1
"858" 215 "female" "yes" 3.5 -26.5107061995998 -35.2515650721417 -14.2465277536846 "parent" 1 0 0 0
"859" 215 "female" "yes" -2.07 3.74480855764344 36.755963207785 -25.3420456776067 "child" 0 1 1 0
"860" 215 "female" "yes" 3.94 27.7326209779373 46.4105459546042 0.814744380196053 "child" 1 1 1 1
"861" 216 "female" "yes" 4.99 5.70804883515244 -22.1095618468764 11.2459753422471 "child" 1 1 0 1
"862" 216 "female" "yes" 3.5 -26.5107061995998 -35.2515650721417 -14.2465277536846 "parent" 1 0 0 0
"863" 216 "female" "yes" -2.07 3.74480855764344 36.755963207785 -25.3420456776067 "parent" 0 1 1 0
"864" 216 "female" "yes" 3.94 27.7326209779373 46.4105459546042 0.814744380196053 "child" 1 1 1 1
"865" 217 "female" "yes" 3.44 -55.8699165307836 -58.9935445044508 -49.7594955132403 "child" 1 0 0 0
"866" 217 "female" "yes" 3.97 61.8070424702884 59.9118158318189 33.266159479761 "child" 1 1 1 1
"869" 218 "male" "yes" 4.97 -44.7882038246847 6.62428061831949 -24.7092481836726 "child" 1 0 1 0
"870" 218 "male" "yes" -4.85 -2.86146312260665 -25.72830065554 -29.5896641928341 "parent" 0 0 0 0
"871" 218 "male" "yes" 4.94 -3.77936975036597 -49.1792844176393 -28.5106983150873 "child" 1 0 0 0
"872" 218 "male" "yes" 4.96 45.365888521998 -6.08370767183209 9.36520929355783 "parent" 1 1 0 1
"873" 219 "male" "no" 4.02 1.36781226702237 -1.41968679449123 3.01522728647173 "child" 1 1 0 1
"874" 219 "male" "no" -3.96 23.0017270035337 -38.0194455254831 -16.4091403089568 "child" 0 1 0 0
"875" 219 "male" "no" 2.19 -11.9001535286746 -8.24114566981387 -15.2468139695815 "parent" 1 0 0 0
"876" 219 "male" "no" 2.77 -52.810640924974 5.2345670550845 -34.0557440312729 "child" 1 0 1 0
"877" 220 "female" "no" 2.92 -31.162341587816 -144.076026813684 -92.452157801892 "child" 1 0 0 0
"878" 220 "female" "no" -4.39 15.3344428602988 -101.477087546758 -50.0113023514629 "child" 0 1 0 0
"879" 220 "female" "no" 4.49 18.7754630305425 129.485431223658 57.7055339396231 "parent" 1 1 1 1
"880" 220 "female" "no" -4.66 4.22344243710998 -112.455477469077 -14.7592444981877 "parent" 0 1 0 0
"882" 221 "male" "no" 4.05 26.5509631980221 25.8776124495402 18.4318626531513 "child" 1 1 1 1
"883" 221 "male" "no" 4.78 8.85379664862656 -2.17828143996715 2.89144911743914 "child" 1 1 0 1
"886" 222 "female" "yes" -1.7 15.3346543325094 14.2829432939981 12.2216344854511 "parent" 0 1 1 1
"887" 222 "female" "yes" -1.01 -30.7597933467182 -41.8196748283246 -21.0027639193689 "child" 0 0 0 0
"895" 224 "female" "no" 0.43 7.20283591652618 10.8013787051509 0.981382596808189 "child" 1 1 1 1
"896" 224 "female" "no" 2.95 -6.5122491589317 0.585540238872625 -12.138428033542 "child" 1 0 1 0
"897" 225 "male" "yes" -3 34.3717605925739 18.9836028150887 41.9488523916799 "parent" 0 1 1 1
"898" 225 "male" "yes" -4.96 39.605151519026 26.4206127962347 45.680075948338 "parent" 0 1 1 1
"899" 225 "male" "yes" 2.47 -2.53199599912612 -23.3797605256418 7.26519804149218 "parent" 1 0 0 1
"900" 225 "male" "yes" -4.96 -13.4748337404417 -55.9975865599678 27.6215008102079 "child" 0 0 0 1
"901" 226 "male" "no" 2.32 -56.2327171298685 -68.9536795917197 -61.1933937111171 "parent" 1 0 0 0
"904" 226 "male" "no" -3.02 7.88909653942189 -29.7061621099049 -18.0807651295644 "child" 0 1 0 0
"907" 227 "male" "no" 2.53 80.0255282619149 136.618818470154 125.283918436647 "parent" 1 1 1 1
"908" 227 "male" "no" 4.73 43.5564966659295 32.7808972428616 21.9666329767967 "child" 1 1 1 1
"910" 228 "male" "no" 4.88 -12.8384418845263 15.6752031942095 10.1466011824581 "parent" 1 0 1 1
"914" 229 "female" "no" 4.81 51.9044445434695 61.4688030930698 53.8650753991304 "parent" 1 1 1 1
"915" 229 "female" "no" 4.67 -17.9056350245279 -33.5914361102828 -26.9779815542711 "child" 1 0 0 0
"916" 229 "female" "no" 4.55 -28.0031883688917 -25.4742979368425 -27.3097594151573 "parent" 1 0 0 0
"917" 230 "male" "no" -4.89 -34.897035996779 -5.48532932192731 -3.58955331615886 "child" 0 0 0 0
"918" 230 "male" "no" 0.0300000000000002 -13.0360378592634 15.993028582192 -19.4993038173908 "parent" 1 0 1 0
"919" 230 "male" "no" -4.92 0.697206931548379 -76.1278347043641 -20.7292287868964 "parent" 0 1 0 0
"920" 230 "male" "no" -0.0300000000000002 -10.5796782116649 53.551282486832 7.25968375354596 "parent" 0 0 1 1
"921" 231 "male" "yes" 3.96 -14.5572027923918 21.7257182556032 13.9724593908101 "child" 1 0 1 1
"922" 231 "male" "yes" 1.6 7.4169713967934 0.747508015955233 15.2092169818655 "parent" 1 1 1 1
"923" 231 "male" "yes" 4.4 4.83352116267206 19.979505383454 14.1270183835041 "parent" 1 1 1 1
"924" 231 "male" "yes" 3.85 -13.521845361118 -3.28036509947922 -13.545914932546 "parent" 1 0 0 0
"925" 232 "female" "no" 4.85 -46.9037236363732 -138.474520857302 -104.409418777439 "child" 1 0 0 0
"927" 232 "female" "no" -0.0499999999999998 90.7516593992914 110.862301403656 121.446585375344 "parent" 0 1 1 1
"928" 232 "female" "no" 4.43 29.8315371521384 105.996667823981 62.8333470008405 "parent" 1 1 1 1
"933" 234 "female" "yes" 0.71 -41.334057812777 -24.9003738328341 -32.7973991689958 "parent" 1 0 0 0
"936" 234 "female" "yes" 3.19 27.4592551830213 18.5596205033952 29.3741014797162 "parent" 1 1 1 1
"937" 235 "male" "no" -4.97 28.0453390805996 56.5830801916169 35.0336317073157 "parent" 0 1 1 1
"938" 235 "male" "no" 5 29.8035233683404 48.940724408827 36.7683198033295 "parent" 1 1 1 1
"939" 235 "male" "no" 5 42.6093431964782 46.177684308286 45.3208645870778 "parent" 1 1 1 1
"940" 235 "male" "no" 1.46 22.9126378401033 41.3194439385485 28.5265258124049 "child" 1 1 1 1
"946" 237 "female" "no" 1.62 13.7627567264777 25.2792979698576 -1.3401474698403 "child" 1 1 1 0
"948" 237 "female" "no" 1.62 114.367670671945 84.1371288363125 46.8345273805177 "child" 1 1 1 1
"949" 238 "female" "no" 3.83 40.8764408303533 60.5825658331027 80.7411639784193 "parent" 1 1 1 1
"950" 238 "female" "no" 2.94 7.44142993468967 56.7947289352406 62.2058262823822 "parent" 1 1 1 1
"951" 238 "female" "no" 4.69 46.1150543511054 6.46092883798211 3.46086549523987 "child" 1 1 1 1
"952" 238 "female" "no" -5 32.1247761549898 26.1104919360039 24.7620891442194 "parent" 0 1 1 1
"953" 239 "female" "no" 2.44 -69.2697181495807 -59.4066885505502 -52.2918663316232 "child" 1 0 0 0
"956" 239 "female" "no" 2.42 -52.9884548037919 -42.4658980023512 -35.4998944978586 "child" 1 0 0 0
"958" 240 "female" "no" -1.63 -61.5398586673298 -89.0582931854907 -70.6948124187903 "parent" 0 0 0 0
"959" 240 "female" "no" 1.54 27.6681012852499 35.8308526439397 33.6228512305795 "child" 1 1 1 1
"960" 240 "female" "no" 4.69 50.4965159171305 71.1373809043839 58.7703951173581 "child" 1 1 1 1
"961" 241 "male" "no" 4 -13.7874352356238 -23.3711825473862 -3.8990274715449 "parent" 1 0 0 0
"962" 241 "male" "no" 1.17 -25.6907803784898 -19.9801038797809 -12.5208894918956 "parent" 1 0 0 0
"963" 241 "male" "no" -5 31.6012295004525 26.2665649797413 8.36096634883779 "child" 0 1 1 1
"964" 241 "male" "no" -5 0.410664298986369 2.97904013377563 -10.5236602793357 "child" 0 1 1 0
"969" 243 "male" "yes" 4.96 -49.445769302783 -106.390992254821 -103.224779683656 "parent" 1 0 0 0
"970" 243 "male" "yes" 4.97 -19.0531031771084 -30.0861474543319 -28.7627646759777 "parent" 1 0 0 0
"972" 243 "male" "yes" 4.82 32.7424542719215 -64.3072173376329 -46.3884285924931 "child" 1 1 0 0
"973" 244 "female" "yes" 4.82 -73.5499871860576 -34.0345133277457 -45.8085831416115 "parent" 1 0 0 0
"974" 244 "female" "yes" 2.63 37.7261736101975 45.3256203520838 54.0348782738613 "parent" 1 1 1 1
"976" 244 "female" "yes" 4.47 -26.942644641525 -12.6346690679005 -33.2511486709328 "parent" 1 0 0 0
"977" 245 "male" "yes" 4.58 57.1435889209726 84.4573330369278 93.3509417192273 "child" 1 1 1 1
"978" 245 "male" "yes" 4.77 -2.73704846814589 6.92022620274153 42.9633190770397 "parent" 1 0 1 1
"979" 245 "male" "yes" -4.7 -4.36418723022591 -6.91443784713174 -34.6264719028405 "parent" 0 0 0 0
"980" 245 "male" "yes" -4.86 -116.869102846706 -118.130347930901 -132.528391172287 "parent" 0 0 0 0
"981" 246 "female" "yes" -5 -49.4231611029635 -78.2590931429488 -44.9888124923299 "child" 0 0 0 0
"982" 246 "female" "yes" 2.77 -34.1846372396446 -53.2564509765135 -45.2540160350357 "child" 1 0 0 0
"983" 246 "female" "yes" 3.99 -11.0450094167923 -72.6463186929174 -5.2442645018572 "child" 1 0 0 0
"984" 246 "female" "yes" 4.47 -6.19104860062523 47.8633331263467 0.982102322965403 "child" 1 0 1 1
"985" 247 "male" "no" 2.46 10.8579570365025 -9.21405460507165 -6.63711482187535 "child" 1 1 0 0
"987" 247 "male" "no" -2.29 -3.63617004161935 6.03561029860927 4.55566004786687 "child" 0 0 1 1
"988" 247 "male" "no" 2.13 6.30025931060656 18.4825354081464 18.6347367977317 "parent" 1 1 1 1
"992" 248 "male" "no" 2.07 9.28368399045732 -45.0121894207662 -20.9329012095608 "parent" 1 1 0 0
"993" 249 "male" "no" 5 -82.1439258255203 -78.6046420630046 -47.4707359934085 "parent" 1 0 0 0
"994" 249 "male" "no" 4.96 -17.7900100585436 -17.4948905153228 -16.590951832871 "parent" 1 0 0 0
"995" 249 "male" "no" 5 39.2681653774962 34.9554282980283 20.01790314889 "child" 1 1 1 1
"997" 250 "male" "yes" 2.69 -5.68503520157205 -6.66370929027324 -8.25491387205258 "child" 1 0 0 0
"998" 250 "male" "yes" 2.41 -14.1931033509738 5.8423798729129 -3.77818465033625 "parent" 1 0 1 0
"999" 250 "male" "yes" 3.28 -20.1389428206742 7.92954887589416 -14.2174014264105 "child" 1 0 1 0
"1000" 250 "male" "yes" 3.09 0.714901237543195 5.7369602395357 4.60787778164562 "parent" 1 1 1 1
"1002" 251 "female" "yes" -1.26 7.37222008554221 -14.6304771760298 -20.5087905620631 "child" 0 1 0 0
"1003" 251 "female" "yes" 0.4 -3.95583907469838 20.4728394793603 3.26916583290602 "child" 1 0 1 1
"1004" 251 "female" "yes" -0.44 20.1389428206742 28.7406264458934 26.2081488544028 "child" 0 1 1 1
"1006" 252 "female" "yes" -1.26 7.37222008554221 -14.6304771760298 -20.5087905620631 "child" 0 1 0 0
"1007" 252 "female" "yes" 0.4 -3.95583907469838 20.4728394793603 3.26916583290602 "parent" 1 0 1 1
"1008" 252 "female" "yes" -0.44 20.1389428206742 28.7406264458934 26.2081488544028 "parent" 0 1 1 1
"1011" 253 "female" "yes" 5 -39.0743742375449 -102.246996445124 -17.2222066621502 "child" 1 0 0 0
"1012" 253 "female" "yes" -5 -73.9801219812609 -141.214963632352 -67.8831616691404 "parent" 0 0 0 0
"1013" 254 "male" "no" 2.05 13.941485745513 25.124610336521 -3.14038574389757 "child" 1 1 1 0
"1014" 254 "male" "no" -5 -84.0879982372204 -89.3920265109776 -49.6669584669663 "parent" 0 0 0 0
"1015" 254 "male" "no" 3.49 -39.8463223639052 -51.8024124836075 -24.524459030756 "child" 1 0 0 0
"1016" 254 "male" "no" 5 55.4680401522849 49.9038165023551 45.3004683911098 "child" 1 1 1 1
"1017" 255 "female" "yes" 3.89 115.210993993042 97.3246567779574 104.704286336563 "parent" 1 1 1 1
"1019" 255 "female" "yes" -4.96 -35.0668152364195 -56.7888444262405 -53.1095242865835 "child" 0 0 0 0
"1020" 255 "female" "yes" 3.91 17.3196256418669 -23.2050151665516 -13.6147414275062 "child" 1 1 0 0
"1021" 256 "male" "yes" 0.0599999999999996 -23.8015997336129 -17.1535869844758 -16.8937730932086 "child" 1 0 0 0
"1022" 256 "male" "yes" 0.66 -26.4050023761714 40.4949032177414 16.3653992650229 "parent" 1 0 1 1
"1024" 256 "male" "yes" 1.02 74.6549055040463 35.3624951468306 39.7065053490139 "child" 1 1 1 1
"1025" 257 "male" "no" -4.41 12.6405732851928 9.29424828353028 22.0476502832086 "child" 0 1 1 1
"1027" 257 "male" "no" -4.36 83.0799304464417 79.5708439001585 89.4506178189876 "parent" 0 1 1 1
"1028" 257 "male" "no" -4.59 75.2424586520958 2.49227752559493 33.3313976817041 "parent" 0 1 1 1
"1029" 258 "female" "no" 2.49 117.145393935024 109.650455432473 103.511062902068 "child" 1 1 1 1
"1032" 258 "female" "no" 4.87 72.1297506381897 78.7782663222121 80.8796500096239 "child" 1 1 1 1
"1033" 259 "male" "no" 3.99 46.0542932819299 7.30762567124859 -5.87450524067445 "parent" 1 1 1 0
"1034" 259 "male" "no" -0.04 -61.9504226960235 -75.3176149495664 -68.7027309153743 "child" 0 0 0 0
"1035" 259 "male" "no" -1.03 -65.0461780317816 -42.9993088604773 -37.8605425672684 "parent" 0 0 0 0
"1036" 259 "male" "no" 2.46 23.9571500438927 146.473947235655 42.0594303883613 "child" 1 1 1 1
"1037" 260 "male" "no" 1.48 31.5412372260636 37.9803321857403 28.2602415952411 "child" 1 1 1 1
"1038" 260 "male" "no" -3.02 -44.9018607933477 -38.093584830817 -42.558628810823 "parent" 0 0 0 0
"1039" 260 "male" "no" 1.86 21.9428422631577 29.269523177019 24.6703824590392 "child" 1 1 1 1
"1040" 260 "male" "no" -2.96 -5.70018316643639 -6.76226018525254 -11.5468265192998 "child" 0 0 0 0
"1041" 261 "male" "yes" 0.0700000000000003 -38.5239160185661 -3.17849159583723 -31.6905049056856 "child" 1 0 0 0
"1042" 261 "male" "yes" 2.57 -28.8552410899361 -16.7445799642361 -25.9668976106481 "parent" 1 0 0 0
"1043" 261 "male" "yes" 2.32 30.2805821586558 11.1983467195243 27.810000865548 "child" 1 1 1 1
"1044" 261 "male" "yes" 1.06 44.1935808423409 34.2696229453152 41.0911913396273 "child" 1 1 1 1
"1045" 262 "female" "no" 2.88 38.3677438222522 96.9650647998176 47.3789731600463 "parent" 1 1 1 1
"1046" 262 "female" "no" 3.44 208.840698476729 175.049316972644 196.082512034008 "parent" 1 1 1 1
"1047" 262 "female" "no" -2.58 -100.266739379628 -104.073610726266 -104.243297236583 "child" 0 0 0 0
"1048" 262 "female" "no" 1.51 31.5257372450655 63.1352072947256 39.2271324945528 "child" 1 1 1 1
"1049" 263 "female" "yes" 3 26.5676449387957 39.8177324646459 31.1332283583596 "child" 1 1 1 1
"1050" 263 "female" "yes" 2.67 37.3509016197779 -5.2916193846627 -1.34668115710861 "child" 1 1 0 0
"1052" 263 "female" "yes" 0.39 -43.8621540692442 9.61455090127622 21.0817395602019 "parent" 1 0 1 1
"1053" 264 "female" "no" 4.95 39.6613645292652 65.5154915409665 45.3673453130375 "child" 1 1 1 1
"1054" 264 "female" "no" 4.84 -56.3987951224615 74.227120135017 25.5994698012628 "parent" 1 0 1 1
"1055" 264 "female" "no" 4.84 2.41063120753527 -68.2070732629934 -79.3028178560908 "parent" 1 1 0 0
"1056" 264 "female" "no" 4.84 -14.4185045239207 50.8983891027552 22.3131408323329 "child" 1 0 1 1
"1057" 265 "male" "no" 2.48 -96.6614097149249 -157.465180283868 -137.730836217763 "parent" 1 0 0 0
"1058" 265 "male" "no" 1.87 74.0092233303531 169.187750311719 111.111031370101 "child" 1 1 1 1
"1059" 265 "male" "no" 0.52 44.4078134999703 52.6973303194249 11.1478432198939 "parent" 1 1 1 1
"1060" 265 "male" "no" 4.35 58.939540295489 94.5510483476415 64.3297773726679 "parent" 1 1 1 1
"1064" 266 "male" "no" 2.26 23.8275832399891 7.14675485601819 24.3054876008553 "parent" 1 1 1 1
"1066" 267 "female" "yes" 1.89 64.0325495154954 62.3430017158692 23.8578572662813 "child" 1 1 1 1
"1067" 267 "female" "yes" 4.86 63.6515824702688 40.8535868802681 -7.81712156882746 "parent" 1 1 1 0
"1071" 268 "male" "no" -1.83 -115.845945194678 -187.868444282062 -82.1598924934247 "child" 0 0 0 0
"1072" 268 "male" "no" 4.49 64.8381119568169 39.6819484570161 29.6795219005816 "parent" 1 1 1 1
"1073" 269 "female" "yes" 0.0599999999999996 63.3797276384339 169.220390086055 113.902474265202 "parent" 1 1 1 1
"1074" 269 "female" "yes" -0.0300000000000002 14.0167150116261 17.4464901949083 20.5055700865028 "child" 0 1 1 1
"1075" 269 "female" "yes" 0.0999999999999996 -51.4370909498083 -12.5653053633397 -25.0534440860924 "child" 1 0 0 0
"1076" 269 "female" "yes" 0.04 99.5366285915061 86.8760993862911 96.2318626834923 "child" 1 1 1 1
"1078" 270 "male" "yes" -3.26 8.44379186968418 0.76805720215669 18.4354745644182 "child" 0 1 1 1
"1079" 270 "male" "yes" 3.21 36.7148847016613 42.5238330150354 33.2910721260793 "child" 1 1 1 1
"1085" 272 "female" "no" 4.12 2.81301346645094 11.0757545776375 -16.221969485027 "child" 1 1 1 0
"1086" 272 "female" "no" -3.07 28.6897120746299 22.3479465428952 36.3018796230272 "child" 0 1 1 1
"1087" 272 "female" "no" -3.09 16.6336999152798 -30.0628512501345 -2.35809719499895 "child" 0 1 0 0
"1088" 272 "female" "no" -3.52 7.54016600252465 13.2570140017018 21.8960656047145 "child" 0 1 1 1
"1089" 273 "female" "no" 3.3 11.908544300967 76.7448730310663 49.8486042035938 "parent" 1 1 1 1
"1090" 273 "female" "no" 4.33 15.6769663039227 62.9211694313177 35.0786679487871 "child" 1 1 1 1
"1091" 273 "female" "no" 2.49 -41.5338017100818 64.5493907862113 -2.66480624704216 "child" 1 0 1 0
"1092" 273 "female" "no" -3.19 -13.468986536356 31.5697759577992 0.817142730205486 "child" 0 0 1 1
"1093" 274 "female" "no" 4.54 -88.920312914262 -35.4549111668541 -15.2504057275799 "child" 1 0 0 0
"1094" 274 "female" "no" 4.56 4.74779194380869 -20.1049537764108 9.1635945717869 "parent" 1 1 0 1
"1096" 274 "female" "no" 4.75 18.2034466119633 -2.72540670479081 40.0468543294324 "parent" 1 1 0 1
"1097" 275 "female" "yes" 5 -124.152393223168 -69.689226122217 -79.5523408559507 "parent" 1 0 0 0
"1098" 275 "female" "yes" 4.83 46.4812745744768 10.0604916692916 19.2088511699682 "parent" 1 1 1 1
"1099" 275 "female" "yes" 5 -0.526200559118337 63.4470993375895 29.7045554364981 "child" 1 0 1 1
"1100" 275 "female" "yes" 4.76 14.3079242220615 34.8426372269284 13.8410444219113 "child" 1 1 1 1
"1101" 276 "male" "no" 2.39 20.5836624681179 24.7306424583335 16.6408609550361 "parent" 1 1 1 1
"1102" 276 "male" "no" 2.12 -9.4074721520966 13.6517898234067 21.5000317210062 "child" 1 0 1 1
"1103" 276 "male" "no" 2.18 12.7672834931002 -1.2533815776077 -9.22803797025806 "parent" 1 1 0 0
"1104" 276 "male" "no" -0.36 35.8628306515325 18.5756616215711 9.80851173993171 "parent" 0 1 1 1
"1106" 277 "female" "yes" 4.32 2.43327505851434 20.5426810320251 22.3672845856957 "parent" 1 1 1 1
"1107" 277 "female" "yes" -2.75 -56.0810768930662 -33.9147594594462 -39.5464071148384 "parent" 0 0 0 0
"1108" 277 "female" "yes" 3.73 15.553362758664 7.9511183697776 21.0073196828134 "parent" 1 1 1 1
"1111" 278 "female" "yes" 5 40.4103414078526 77.3733887995942 77.329369139751 "parent" 1 1 1 1
"1112" 278 "female" "yes" 4.98 -28.7807913637726 -63.076126155057 -45.3416021883992 "child" 1 0 0 0
"1113" 279 "female" "yes" 4.52 -3.98593407903362 -24.4404424085076 1.58006432233433 "parent" 1 0 0 1
"1114" 279 "female" "yes" 4.57 2.66362410067413 27.2381417300841 14.3454757053141 "child" 1 1 1 1
"1115" 279 "female" "yes" -4.52 -15.1475904008688 3.43780616076085 10.4811575849323 "parent" 0 0 1 1
"1117" 280 "male" "no" -3.72 -50.3335922304148 -123.927106486456 -85.8613104909242 "child" 0 0 0 0
"1118" 280 "male" "no" 4.44 60.4603954595965 72.6011511492773 63.9663884553108 "child" 1 1 1 1
"1119" 280 "male" "no" 4.79 -35.7203907523216 -114.493436945484 -76.6104572302478 "parent" 1 0 0 0
"1120" 280 "male" "no" 4.42 69.4015098882755 111.986074591753 100.926711787993 "child" 1 1 1 1
"1121" 281 "male" "no" 4.96 102.14546650969 100.519212071337 57.4003954016444 "child" 1 1 1 1
